date,sp500_open,sp500_high,sp500_low,sp500_close,sp500_volume,sp500_high_low,nasdaq_open,nasdaq_high,nasdaq_low,nasdaq_close,nasdaq_volume,nasdaq_high_low,us_rates,CPI,usd_chf,eur_usd,GDP,silver_open,silver_high,silver_low,silver_close,silver_volume,silver_high_low,oil_open,oil_high,oil_low,oil_close,oil_volume,oil_high_low,platinum_open,platinum_high,platinum_low,platinum_close,platinum_volume,platinum_high_low,palladium_open,palladium_high,palladium_low,palladium_close,palladium_volume,palladium_high_low,gold_open,gold_high,gold_low,gold_close,gold_volume
"2011-11-22","119.4","120.1","118.52","119.19","215981643.0","1.5799999999999983","54.2","54.68","53.87","54.52","51940100.0","0.8100000000000023","","","0.9145","1.35","","31.55","32.82","31.55","32.5362","442986.0","1.2699999999999996","37.72","38.12","37.33","37.82","9108683.0","0.7899999999999991","153.66","155.32","153.62","155.14","68000.0","1.6999999999999886","58.23","60.22","58.1","59.66","232912.0","2.119999999999997","164.74","165.92","164.61","165.31","12090123.0"
"2011-11-23","118.07","119.19","116.56","116.56","223964369.0","2.6299999999999955","54.11","54.17","53.26","53.29","48437300.0","0.9100000000000036","","","0.9202","1.3347","","31.48","31.87","31.163","31.58","304533.0","0.7070000000000007","37.12","37.47","36.83","37.16","11472730.0","0.6400000000000006","153.6","153.98","151.92","153.1","156600.0","2.0600000000000023","58.03","58.42","57.371","57.62","51721.0","1.0489999999999997","164.55","165.37","163.12","164.83","11475691.0"
"2011-11-25","116.38","117.7","116.2","116.34","99556980.0","1.5","53.09","53.67","52.87","52.88","25448100.0","0.8000000000000043","","","0.9289","1.3244","","30.9","31.54","30.804","30.83","153183.0","0.7360000000000007","37.08","37.64","36.955","37.16","4604811.0","0.6850000000000023","151.22","152.678","150.84","151.21","105000.0","1.8379999999999936","56.63","57.06","56.04","56.09","119735.0","1.0200000000000031","163.33","165.2","163.29","163.4","6097917.0"
"2011-11-28","119.54","120.18","118.82","119.71","209775055.0","1.3600000000000136","54.16","54.79","54.14","54.72","46710700.0","0.6499999999999986","","","0.9215","1.3334","","31.94","32.1","31.7669","31.92","259294.0","0.3331000000000017","38.31","38.38","37.52","37.85","11239503.0","0.8599999999999994","153.88","154.08","152.0","152.45","54100.0","2.0800000000000125","58.49","58.676","57.13","57.31","126397.0","1.5459999999999994","166.93","167.14","165.98","166.63","12002022.0"
"2011-11-29","120.05","121.0","119.61","120.05","198727310.0","1.3900000000000006","54.65","55.1","54.22","54.38","52056700.0","0.8800000000000026","","","0.9194","1.3343","","31.66","31.96","31.54","31.71","229466.0","0.4200000000000017","38.18","38.67","38.04","38.55","18014910.0","0.6300000000000026","152.04","152.62","151.4","151.79","76800.0","1.2199999999999989","57.47","58.37","57.2","57.8101","55862.0","1.1699999999999946","166.4","167.33","166.08","166.88","9183125.0"
"2011-11-30","123.49","125.22","120.0","124.99","322365596.0","5.219999999999999","55.84","56.44","55.67","56.39","66918600.0","0.769999999999996","","","0.9106","1.3453","","32.1","32.7244","32.0492","32.64","528171.0","0.6752000000000038","39.06","39.25","38.71","38.78","19242993.0","0.5399999999999991","153.11","154.31","152.72","153.9","166800.0","1.5900000000000034","60.16","61.09","60.02","60.72","191489.0","1.0700000000000005","169.7","170.3","169.06","170.13","11805407.0"
"2011-12-01","124.85","125.64","124.43","124.97","176496621.0","1.2099999999999935","56.37","56.925","56.35","56.78","45362200.0","0.5749999999999957","0.07","227.223","0.9135","1.3487","","32.84","33.21","32.3514","32.528","229519.0","0.8586000000000027","38.66","39.08","38.18","38.61","9392866.0","0.8999999999999986","154.12","155.139","153.7","154.4","83600.0","1.4390000000000214","62.51","63.16","62.081","62.4","74562.0","1.0789999999999935","169.8499","170.57","168.59","169.63","11607847.0"
"2011-12-02","126.12","126.5","124.78","124.86","220768750.0","1.7199999999999989","57.33","57.34","56.57","56.62","36938900.0","0.7700000000000031","","","0.9219","1.3386","","33.08","33.09","32.13","32.32","465069.0","0.9600000000000009","38.88","39.09","38.53","39.03","9331094.0","0.5600000000000023","154.44","154.44","152.63","152.79","43900.0","1.8100000000000025","64.85","64.93","63.39","63.71","152759.0","1.5400000000000065","170.65","170.8","169.36","169.82","8433178.0"
"2011-12-05","126.84","127.18","125.44","126.22","224770475.0","1.740000000000009","57.49","57.62","56.915","57.24","40492200.0","0.7049999999999983","","","0.9179","1.3463","","32.62","32.76","31.65","31.72","249216.0","1.1099999999999994","39.47","39.5","38.71","39.01","8771241.0","0.7899999999999991","151.84","152.46","150.32","150.77","107200.0","2.140000000000015","63.7","64.57","62.52","62.64","130482.0","2.04999999999999","169.06","169.95","167.06","167.32","10243312.0"
"2011-12-06","126.21","127.11","125.76","126.26","178219945.0","1.3499999999999943","57.29","57.45","56.89","57.08","38670000.0","0.5600000000000023","","","0.9267","1.3397","","31.64","32.669","31.4","32.59","217723.0","1.2689999999999984","38.89","39.16","38.74","39.0","8863441.0","0.4199999999999946","149.34","150.981","148.2793","150.939","100500.0","2.701699999999988","63.59","66.43","62.99","66.28","121395.0","3.440000000000005","166.31","168.57","165.53","168.18","10381430.0"
"2011-12-07","125.84","127.26","124.97","126.73","236861816.0","2.2900000000000063","56.9","57.34","56.35","57.08","44576200.0","0.990000000000002","","","0.9251","1.3386","","32.51","32.54","32.05","32.25","171722.0","0.490000000000002","39.07","39.15","38.49","38.81","8434104.0","0.6599999999999966","150.29","150.88","149.138","150.85","67900.0","1.7419999999999902","67.52","68.095","66.93","67.09","105025.0","1.164999999999992","168.79","169.52","167.76","169.4","10344941.0"
"2011-12-08","125.9","126.18","123.65","123.95","240131025.0","2.530000000000001","56.74","57.15","56.01","56.12","51692600.0","1.1400000000000006","","","0.9275","1.3324","","31.76","31.97","31.17","31.3499","392872.0","0.7999999999999972","38.52","38.65","37.72","37.78","11186556.0","0.9299999999999996","148.88","149.5881","147.395","147.6","112700.0","2.193099999999987","66.3","66.85","65.26","66.44","121880.0","1.5899999999999892","166.96","167.63","165.73","165.976","11718284.0"
"2011-12-09","124.51","126.37","124.4","126.05","208829481.0","1.9699999999999989","56.26","57.19","56.24","57.02","55757900.0","0.9499999999999956","","","0.9243","1.3368","","31.7","32.11","31.58","31.96","256872.0","0.5300000000000011","37.78","38.51","37.7","38.5","6603920.0","0.8099999999999952","147.94","149.87","147.8","149.82","108200.0","2.069999999999993","66.39","68.0","66.25","67.53","85163.0","1.75","166.43","167.34","166.12","166.4","8353970.0"
"2011-12-12","124.95","124.97","123.16","124.21","214953180.0","1.8100000000000025","56.42","57.0087","55.9","56.38","55411700.0","1.108699999999999","","","0.936","1.3188","","31.0","31.14","30.67","31.13","478939.0","0.4699999999999988","37.96","37.99","37.67","37.88","6549927.0","0.3200000000000003","147.2","147.22","146.48","146.88","112600.0","0.7400000000000091","65.75","65.94","64.45","65.1","114227.0","1.4899999999999949","162.35","162.41","161.14","161.99","15311393.0"
"2011-12-13","124.86","125.57","122.45","123.05","244217330.0","3.1199999999999903","56.76","56.98","55.53","55.76","68557700.0","1.4499999999999955","","","0.9418","1.3094","","31.08","31.75","30.2","30.44","574500.0","1.5500000000000007","38.07","39.09","38.07","38.61","20133604.0","1.0200000000000031","147.35","148.74","145.18","145.46","108000.0","3.5600000000000023","65.4","66.53","63.14","63.53","165134.0","3.390000000000001","161.86","163.19","157.76","158.45","24959155.0"
"2011-12-14","122.56","123.03","121.47","121.74","237725027.0","1.5600000000000025","55.52","55.59","54.58","54.89","63682800.0","1.0100000000000051","","","0.953","1.2972","","28.95","29.23","28.33","28.66","955087.0","0.9000000000000021","37.4","37.58","36.385","36.66","23212678.0","1.1950000000000005","141.9","142.0936","139.08","140.16","175500.0","3.0135999999999967","60.3","61.48","59.24","61.14","163856.0","2.239999999999995","156.785","157.34","152.05","152.89","42227780.0"
"2011-12-15","123.03","123.2","121.99","122.18","198553939.0","1.210000000000008","55.36","55.42","54.66","54.74","58732900.0","0.7600000000000051","","","0.9402","1.3013","","29.0","29.06","28.28","28.79","549842.0","0.7799999999999976","36.9","36.94","36.05","36.13","12613468.0","0.8900000000000006","140.44","140.44","138.4","139.02","187500.0","2.039999999999992","61.83","61.83","59.88","61.0","85786.0","1.949999999999996","154.74","154.95","151.71","152.33","21505804.0"
"2011-12-16","122.23","122.95","121.3","121.59","219592687.0","1.6500000000000057","54.88","55.61","54.77","54.86","60978900.0","0.8399999999999963","","","0.9372","1.3025","","29.25","29.59","29.11","29.42","241559.0","0.4800000000000004","36.18","36.5","35.73","36.27","12578777.0","0.7700000000000031","140.42","141.02","139.54","140.26","64700.0","1.4800000000000182","61.79","62.21","61.3","61.64","36375.0","0.9100000000000036","154.31","155.37","153.9","155.23","18123126.0"
"2011-12-19","122.06","122.32","120.03","120.29","182949189.0","2.289999999999992","55.06","55.2","54.17","54.32","46733900.0","1.0300000000000011","","","0.9364","1.3017","","28.85","29.057","28.48","28.53","433006.0","0.5769999999999982","36.39","36.45","35.93","36.2","7418000.0","0.5200000000000031","140.07","140.32","139.0","139.04","133800.0","1.3199999999999932","61.79","62.09","60.0","60.11","78294.0","2.0900000000000034","155.48","155.86","154.36","154.87","12487532.0"
"2011-12-20","122.18","124.14","120.37","123.93","224583759.0","3.769999999999996","55.2","56.0","55.17","55.93","81758800.0","0.8299999999999983","","","0.9309","1.3076","","29.24","29.41","29.1","29.33","223782.0","0.3099999999999987","37.3","37.61","37.22","37.555","10041530.0","0.3900000000000005","141.24","142.0","140.92","141.36","63200.0","1.0800000000000125","61.64","62.27","61.35","62.05","101362.0","0.9200000000000016","156.82","157.43","156.58","156.98","9134635.0"
"2011-12-21","123.93","124.36","122.75","124.17","193887149.0","1.6099999999999994","55.64","55.64","54.4875","55.13","78552300.0","1.1525000000000034","","","0.9378","1.304","","29.17","29.36","28.94","29.2","221651.0","0.4199999999999981","37.67","38.24","37.519","38.11","10727986.0","0.7210000000000036","141.14","141.88","140.13","141.41","74200.0","1.75","62.41","62.72","61.53","62.68","327853.0","1.1899999999999975","156.98","157.53","156.13","157.16","11992929.0"
"2011-12-22","124.63","125.4","124.23","125.27","119059500.0","1.1700000000000017","55.22","55.6261","55.17","55.6","40334100.0","0.4560999999999993","","","0.9368","1.3045","","29.03","29.1197","28.82","28.96","490312.0","0.2997000000000014","38.27","38.55","38.21","38.28","5376491.0","0.3399999999999963","140.03","140.99","139.96","140.64","59300.0","1.0300000000000011","62.48","65.03","62.44","64.49","142113.0","2.5900000000000034","156.35","156.8","155.33","156.04","9887558.0"
"2011-12-23","125.67","126.43","125.41","126.39","91800080.0","1.0200000000000102","55.68","56.08","55.581","56.08","26594600.0","0.4989999999999952","","","0.9379","1.304","","29.16","29.18","28.8643","28.89","131412.0","0.3156999999999996","38.47","38.61","38.37","38.49","2162173.0","0.240000000000002","141.53","141.76","140.8","141.0","32900.0","0.9599999999999796","65.28","65.8245","65.28","65.35","50112.0","0.5444999999999993","156.35","156.49","155.82","156.31","3565083.0"
"2011-12-27","126.17","126.82","126.06","126.49","85494893.0","0.7599999999999909","56.01","56.42","55.93","56.24","21443500.0","0.490000000000002","","","0.9339","1.3074","","28.66","28.92","28.42","28.48","233950.0","0.5","38.49","39.2081","38.46","39.06","7832021.0","0.7481000000000009","141.49","142.07","141.42","141.58","65000.0","0.6500000000000057","65.0","66.07","64.6755","65.38","113542.0","1.3944999999999936","155.08","155.55","154.54","154.91","4917681.0"
"2011-12-28","126.51","126.53","124.73","124.83","118365897.0","1.7999999999999972","56.17","56.26","55.44","55.59","38180100.0","0.8200000000000003","","","0.943","1.2926","","28.13","28.15","26.69","26.83","1071070.0","1.4599999999999973","38.88","38.89","38.19","38.34","5653762.0","0.7000000000000028","138.54","138.83","136.38","136.86","203500.0","2.450000000000017","64.66","64.7","62.49","62.49","120594.0","2.210000000000001","154.05","154.26","150.66","151.03","16403309.0"
"2011-12-29","125.24","126.25","124.86","126.12","123033349.0","1.3900000000000006","55.68","56.03","55.5","55.99","28077900.0","0.5300000000000011","","","0.9412","1.2952","","26.34","27.652","26.1809","27.63","591755.0","1.4711","38.39","38.46","37.87","38.41","8924216.0","0.5900000000000034","133.86","136.33","133.0","135.45","136500.0","3.3300000000000125","62.29","62.9792","61.42","62.13","90756.0","1.559199999999997","149.09","150.72","148.27","150.34","19790384.0"
"2011-12-30","126.02","126.33","125.5","125.5","95272998.0","0.8299999999999983","55.86","56.12","55.82","55.83","21832400.0","0.2999999999999971","","","0.9374","1.2973","","27.82","28.27","27.43","27.52","571702.0","0.8399999999999999","38.1","38.49","37.99","38.11","4114267.0","0.5","136.91","139.01","136.6","137.82","91200.0","2.4099999999999966","62.66","65.0183","62.66","64.56","72688.0","2.3583","152.1401","153.75","151.79","151.99","10852657.0"
"2012-01-03","127.76","128.38","127.43","127.5","193309527.0","0.9499999999999886","56.91","57.19","56.75","56.9","39514100.0","0.4399999999999977","","","0.9319","1.3061","","28.54","29.52","28.52","29.42","619419.0","1.0","39.24","39.75","39.24","39.69","12368590.0","0.509999999999998","139.34","141.53","139.1","141.53","148200.0","2.430000000000007","66.2","66.2","65.24","65.45","119644.0","0.960000000000008","154.76","156.3","154.55","155.92","13353568.0"
"2012-01-04","127.2","127.81","126.71","127.7","126705865.0","1.1000000000000083","56.8","57.22","56.56","57.14","29403400.0","0.6599999999999966","","","0.9417","1.293","","29.02","29.32","28.87","28.99","269424.0","0.4499999999999993","39.5","39.96","39.38","39.77","13809658.0","0.5799999999999983","140.26","141.26","140.0","140.54","96000.0","1.259999999999991","65.12","65.57","63.8185","64.21","90527.0","1.751499999999993","155.43","157.38","155.34","156.71","11517798.0"
"2012-01-05","127.01","128.23","126.43","128.04","173388995.0","1.799999999999983","57.02","57.66","56.8","57.61","41260600.0","0.8599999999999994","","","0.9528","1.2783","","28.59","29.24","28.55","29.08","322254.0","0.6899999999999977","39.49","39.85","39.12","39.17","11799564.0","0.730000000000004","139.28","140.045","138.9625","139.83","55100.0","1.0824999999999818","63.59","63.94","62.93","63.16","106196.0","1.009999999999998","155.37","158.03","155.25","157.78","11597949.0"
"2012-01-06","128.2","128.22","127.29","127.71","147337290.0","0.9299999999999926","57.65","57.94","57.4","57.81","46325200.0","0.5399999999999991","","","0.9555","1.2723","","29.17","29.182","28.42","28.51","203477.0","0.7619999999999969","39.39","39.39","38.86","39.22","9758040.0","0.5300000000000011","139.93","139.98","138.13","138.56","86100.0","1.8499999999999943","62.65","62.72","60.431","60.9","127080.0","2.289000000000001","158.5901","158.63","156.38","157.2","9790121.0"
"2012-01-09","128.0","128.18","127.41","128.02","99225199.0","0.7700000000000102","57.95","57.98","57.431","57.62","39195500.0","0.5489999999999995","","","0.952","1.2745","","28.93","28.99","28.6","28.71","194858.0","0.389999999999997","39.11","39.14","38.56","39.08","7508519.0","0.5799999999999983","138.82","141.4","138.35","141.16","133000.0","3.050000000000012","61.04","61.309","60.84","61.08","101799.0","0.4689999999999941","157.36","157.59","156.19","156.5","8764806.0"
"2012-01-10","129.39","129.65","128.95","129.13","114679719.0","0.700000000000017","58.26","58.405","57.6398","58.04","35949900.0","0.7652000000000001","","","0.9486","1.2782","","29.84","29.97","29.6","29.66","203528.0","0.3699999999999974","39.57","39.73","39.33","39.34","7062247.0","0.3999999999999986","144.28","145.31","143.919","144.62","173500.0","1.3909999999999911","63.22","63.31","62.35","62.77","228567.0","0.9600000000000009","158.97","159.47","158.47","158.64","8303102.0"
"2012-01-11","128.73","129.37","128.52","129.2","111221979.0","0.8499999999999943","58.02","58.29","57.81","58.16","37144100.0","0.4799999999999969","","","0.9554","1.2686","","29.57","29.98","29.44","29.74","203929.0","0.5399999999999991","39.09","39.315","38.74","38.92","8861077.0","0.5749999999999957","146.69","148.06","146.23","147.5697","118900.0","1.8300000000000125","62.86","63.8095","62.56","63.74","30095.0","1.2494999999999976","159.34","160.05","158.91","159.67","7967256.0"
