id,titulo,año,duracion (min),pais,direccion,guion,musica,fotografia,productora,reparto,genero,sinopsis,nota,votaciones,web
287493.0,E poi lo chiamarono il magnifico,1972.0,123.0,Italia,['Enzo Barboni'],['Enzo Barboni'],"['Guido De Angelis', 'Maurizio De Angelis']",['Aldo Giordani'],['Coproducción Italia-Francia-Yugoslavia; Jadran Film / Les Productions Artistes Associés / Produzioni Europee Associati (PEA)'],"['Terence Hill', 'Gregory Walcott', 'Yanti Somer', 'Dominic Barto', 'Harry Carey Jr.', 'Dan Sturkie', 'Enzo Fiermonte', 'Danika La Loggia', 'Riccardo Pizzuti']","[['Western'], ['Comedia']]","Un joven inglés viaja desde Inglaterra hasta el Oeste americano, para cumplir así la última voluntad de su difunto padre de encontrarse con sus viejos amigos. Su refinamiento no es el más adecuado para andar por el Oeste y, nada más llegar, es asaltado en el desierto por tres bandidos. (FILMAFFINITY)","4,9",631.0,https://www.filmaffinity.com/es/film287493.html
618840.0,Straight on Till Morning,1972.0,96.0,Reino Unido,['Peter Collinson'],['John Peacock'],['Roland Shaw'],['Brian Probyn'],['Anglo-EMI / Hammer Film Productions'],"['Rita Tushingham', 'Shane Briant', 'James Bolam', 'Katya Wyeth', 'Annie Ross', 'Tom Bell', 'Claire Kelly', 'John Clive', 'Harold Berens', 'Tommy Godfrey', 'Mavis Villiers', 'Lola Willard', 'Tinker']",[['Intriga']],"Una joven viaja desde Liverpool hasta Londres para encontrar trabajo. Una vez instalada inicia una nueva vida en la que conoce a un hombre del que se enamora perdidamente. Lo que no sabe la joven, es que se ha enamorado de un peligroso psicópata. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film618840.html
695530.0,Billy Wilder: The Human Comedy (TV),1998.0,55.0,Estados Unidos,['Mel Stuart'],['Robert Mundi'],['Thomas Wagner'],['NA'],['PBS / American Masters Production'],"['Documentary', 'I.A.L. Diamond', 'William Friedkin', 'Jack Lemmon', 'Shirley MacLaine', 'Walter Matthau', 'Nancy Olson', 'Richard Schickel', 'Ron Shelton', 'Robert Towne', 'Audrey Wilder', 'Billy Wilder']",[['Documental']],"Documental que repasa la trayectoria de uno de los directores más importantes de todos los tiempos. Las declaraciones de Wilder se alternan con las de Jack Lemmon y Walter Matthau, entre otros. (FILMAFFINITY)","6,7",86.0,https://www.filmaffinity.com/es/film695530.html
738978.0,Et Dieu créa la femme,1956.0,92.0,Francia,['Roger Vadim'],"['Roger Vadim', 'Raoul Lévy']",['Paul Misraki'],['Armand Thirard'],['Cocinor / Iéna Productions / Union Cinématographique Lyonnaise (UCIL)'],"['Brigitte Bardot', 'Curd Jurgens', 'Jean-Louis Trintignant', 'Christian Marquand', 'Georges Poujouly']","[['Drama'], ['Romance']]","En St. Tropez, Juliette Hardy es una chica huérfana de dieciocho años, sexualmente muy precoz y activa. Eric carradine, un hombre rico y maduro, se siente muy atraído por ella. Pero  está enamorada de Antoine Tardieu, un joven que trabaja en Toulon y es el hijo mayor de una familia humilde que posee un pequeño astillero. El problema es que Antoine sólo quiere tener una breve aventura con ella. Cuando los padres adoptivos de Juliette deciden, en vista de la mala reputación de la chica, que vuelva al orfanato, el hermano de Antoine, Michel Tardieu, le propone casarse, y ella acepta y comienza a amarlo. Pero cuando la familia Tardieu decide vender el astillero a Eric, Antoine vuelve a Saint-Tropez y renace la pasión de Juliette por él. (FILMAFFINITY)","5,2",980.0,https://www.filmaffinity.com/es/film738978.html
865167.0,E Dio disse a Caino,1970.0,109.0,Italia,['Antonio Margheriti'],"['Giovanni Addessi', 'Antonio Margheriti']",['Carlo Savina'],"['Riccardo Pallottini', 'Luciano Trasatti']",['Coproducción Italia-Alemania del Oeste; D.C. 7 Produzione / Peter Carsten Produktion / Produziones DC 7'],"['Klaus Kinski', 'Peter Carsten', 'Marcella Michelangeli', 'Guido Lollobrigida', 'Antonio Cantafora', 'Giuliano Raffaelli', 'Luciano Pigozzi']",[['Western']],"El teniente Hamilton, del ejército nordista, queda en libertad después de cumplir diez años de trabajos forzados, acusado injustamente por Acombar, quien se apoderó no sólo de sus bienes, sino también de su prometida. Ahora regresa para vengarse. Coincidiendo en la diligencia con el hijo de Acombar, le envía el recado de su inminente llegada. Hamilton espera que caiga la noche y llegue un tornado para llevar a cabo su venganza. Acombar, enterado de sus planes, ordena a sus hombres perseguir y eliminar a Hamilton. (FILMAFFINITY)","5,8",65.0,https://www.filmaffinity.com/es/film865167.html
550273.0,Gott mit uns (Dio è con noi) (The Fifth Day of Peace),1970.0,103.0,Italia,['Giuliano Montaldo'],"['Lucio Battistrada', 'Ottavio Jemma', 'Giuliano Montaldo (argum: Andrea Barbato)']",['Ennio Morricone'],['Silvano Ippoliti'],['Coproducción Italia-Yugoslavia; Clesi Cinematografica / Euro International Film (EIA) / Jadran Film'],"['Franco Nero', 'Richard Johnson', 'Larry Aubrey', 'Helmuth Schneider', 'Bud Spencer', 'Michael Goodliffe', 'Relja Basic', 'Emilio Delle Piane', 'Enrico Osterman', 'Osvaldo Ruggieri', 'Renato Romano', 'T.P. McKenna', 'Rade Serbedzija']","[['Drama'], ['Bélico']]","Unos días antes del final de la II Guerra Mundial (1939-1945), en un campo de prisioneros alemanes situado en Canadá, dos presuntos desertores son juzgados por sus oficiales y condenados a morir fusilados. (FILMAFFINITY)","5,7",53.0,https://www.filmaffinity.com/es/film550273.html
160168.0,Jury Duty,1995.0,88.0,Estados Unidos,['John Fortenberry'],"['Barbara Williams', 'Samantha Adams', 'Neil Tolkin']",['David Kitay'],['Avraham Karpick'],['TriStar Pictures / Triumph Films / Weasel Productions'],"['Pauly Shore', 'Tia Carrere', 'Stanley Tucci', 'Brian Doyle-Murray', 'Abe Vigoda', 'Charles Napier', 'Richard Edson', 'Richard Riehle', 'Alex Datcher', 'Richard T. Jones']",[['Comedia']],"Tommy, un joven sin oficio ni beneficio, ha recibido una citación para participar en un jurado. Eso supone ser mantenido por el Estado en un lujoso hotel y, además, recibir cinco dólares diarios. Tommy consigue ser eliminado en todos los juicios que se presumen breves. Y por fin, lo aceptan en el proceso contra ”el asesino de las hamburgueserías”, responsable de siete crímenes. A pesar de la popularidad del acusado, Tommy y sus estupideces serán las estrellas del juicio. Y ha de conseguir que la deliberación se alargue indefinidamente. (FILMAFFINITY)","3,4",80.0,https://www.filmaffinity.com/es/film160168.html
219134.0,¿Y... dónde está el muerto?,1992.0,92.0,Perú,"['Rafael Caparrós', 'Joaquín Vargas', 'Leonidas Zegarra']",['José Caparrós'],['NA'],['Franco Bernetti'],['Futuro Films'],"['Yvonne Frayssinet', 'Ricardo Fernández', 'Enrique Victoria', 'Oscar Vega', 'Flor de María Andrade', 'Teddy Guzmán', 'Nilda Muñoz', 'Carlos Cano', 'Humberto Cavero', 'Haydeé Cáceres', 'Pablo Fernández', 'Benjamín Ureta']","[['Comedia'], ['Intriga']]",Un millonario excéntrico se hace el muerto para jugarle una mala pasada a sus familiares pero termina recibiendo su merecido. (FILMAFFINITY),,,https://www.filmaffinity.com/es/film219134.html
771680.0,¿Y dónde está el presidente?,1995.0,88.0,México,['José Loza Martínez'],['NA'],['NA'],['Javier Cruz Jr.'],['Figsa Films'],"['Alfonso Zayas', 'José Natera', 'Andrea Aguirre', 'Jorge Ortín', 'John A. Webber', 'Hermilo Barba', 'Luis Barba', 'Violett Zybia', 'Luis Michel', 'Fructuoso Rodríguez', 'Carla Zapien']",[['Comedia']],"Un presidente demuestra su sensibilidad y humildad a la gente, viajando en su avión privado y gastando a manos llenas, y da cátedra de democracia haciendo de las suyas. Su nobleza y su gran bondad, lo elevan cada vez más a las alturas, luchando por las injusticias cometidas... (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film771680.html
316049.0,15 août,2001.0,92.0,Francia,['Patrick Alessandrin'],['Lisa Azuelos-Alessandrin'],['NA'],['Damien Morissot'],['TF1 Films'],"['Richard Berry', 'Jean Pierre Darroussin', 'Charles Berling', 'Mélanie Thierry', 'Ludmila Mikaël']",[['Comedia']],"Max, Raoul y Vincent llegan a la casa de veraneo que han alquilado y donde los aguardan sus respectivas familias, que se han adelantado quince días. Todo parece en orden: los chicos están; la señora encargada de cuidarlos, también... pero de las tres mujeres no hay noticias. Inesperadamente, ellas han decidido tomar sus propias vacaciones -así lo informan en un escueto mensaje que no se demora en detalles ni explicaciones- y sin dejar indicios de su paradero. Para colmo de males, también han dejado la nevera vacía. (FILMAFFINITY)","5,2",52.0,https://www.filmaffinity.com/es/film316049.html
604132.0,Without Men,2011.0,86.0,Estados Unidos,['Gabriela Tagliavini'],['Gabriela Tagliavini (Novela: James Canon)'],['Carlo Siliotto'],['Andrew Strahorn'],['Indalo Productions / Venus Films'],"['Eva Longoria', 'Christian Slater', 'Kate del Castillo', 'Oscar Nuñez', 'María Conchita Alonso', 'Paul Rodriguez', 'Judy Reyes', 'Monica Huarte', 'Fernanda Romero', 'Guillermo Díaz', 'Yvette Yates']",[['Comedia']],"Descrita como una ""comedia con realismo mágico"", Without Men narra las aventuras de un grupo de mujeres en una remota aldea colombiana, quienes se ven obligadas a valerse por sí mismas luego que sus hombres han sido raptados o asesinados por grupos guerrilleros. La batalla de sexos será inevitable cuando estos regresen para reclamar su poder. (FILMAFFINITY)","2,7",291.0,https://www.filmaffinity.com/es/film604132.html
493457.0,Love Finds a Home (TV),2009.0,88.0,Estados Unidos,['David S. Cass Sr.'],['Donald Davenport (Novela: Janette Oke)'],['Stephen Graziano'],['Dane Peterson'],"['Larry Levinson Productions / RHI Entertainment / Faith', 'Family Entertainment / LG Films. Distribuida por Hallmark Channel', 'The']","['Sarah Jones', 'Haylie Duff', 'Jordan Bridges', 'Patty Duke', 'Courtney Halverson', 'Michael Trevino', 'Jeffrey Muller', 'Dahlia Salem', 'Thomas Kopache', 'Chad W. Smathers', 'Daniel Beer', 'Jeff Clarke', 'Matthew Florida', 'Michelle Josette', 'Time Winters', 'Eric Shackelford', 'Jennifer Costa', 'Shannon Levinson', 'Grace Levinson']","[['Western'], ['Drama']]","La doctora Annie Watson va a casa de su mejor amiga, la también facultativa Belinda Owens. Allí, la chica tendrá que convivir con Mary, una mujer a la que le gustan los remedios naturales, y con un matrimonio en crisis, por la imposibilidad de Belinda por quedarse embarazada. (FILMAFFINITY)","4,4",124.0,https://www.filmaffinity.com/es/film493457.html
916990.0,Love's Christmas Journey (TV),2011.0,172.0,Estados Unidos,['David S. Cass Sr.'],"['George Tierney', 'Janette Oke']",['Nathan Furst'],['Maximo Munzi'],['RHI Entertainment / Larry Levinson Productions'],"['Natalie Hall', 'JoBeth Williams', 'Greg Vaughan', 'Dylan Bruce', 'Bobby Campo', 'Charles Shaughnessy', 'Sean Astin', 'Ryan Wynott', 'Jada Facer', 'Ernest Borgnine', 'Amanda Foreman', 'Annika Noelle']","[['Romance'], ['Drama']]","Tras la pérdida de su marido y su hija, la viuda Ellie King visita a su hermano Aaron y a sus sobrinos por Navidad. Se esfuerza por disfrutar de la festividad y procura hacer nuevos amigos. Cuando Aaron tiene que hacer un viaje, Ellie accede a cuidar de los niños. (FILMAFFINITY)","4,3",42.0,https://www.filmaffinity.com/es/film916990.html
700549.0,Love Takes Wing (TV),2009.0,,Estados Unidos,['Lou Diamond Phillips'],['Rachel Stuhler (Novela: Janette Oke)'],['Terry Plumeri'],['Dane Peterson'],['Larry Levinson Productions'],"['Annalise Basso', 'John Bishop', 'Jordan Bridges', 'Erin Cottrell', 'Haylie Duff', 'Patrick Duffy', 'Andy Scott Harris', 'Sarah Jones', 'Cloris Leachman', 'Lou Diamond Phillips', 'Mary-Jessica Pitts', 'Kevin Scott Richardson', 'Bonnie Root']",[['Western']],"Tras la muerte de su marido, la doctora Belinda Simpson llega a la ciudad de Sikeston. Pronto descubre que la población está enfermando y muriendo de cólera, epidemia que proviene de un orfanato cercano. Basada en una novela de los años 70 perteneciente a la serie ""Love Comes Softly"" de la autora Janette Oke.  (FILMAFFINITY)","4,3",119.0,https://www.filmaffinity.com/es/film700549.html
630225.0,...Y el cielo fue tomado por asalto,1973.0,128.0,Cuba,['Santiago Álvarez'],['Santiago Álvarez'],['NA'],['NA'],['ICAIC'],['Documentary'],[['Documental']],Largometraje documental sobre el viaje de Fidel Castro a Argelia y los países socialistas. (FILMAFFINITY),,,https://www.filmaffinity.com/es/film630225.html
205831.0,Y el cine llegó (1900-1904),1991.0,27.0,México,['Aurelio de los Reyes'],['Aurelio de los Reyes'],['NA'],['Julio Pliego (B&W)'],['Dirección General de Actividades Cinematográficas de la UNAM'],['Documentary'],[['Documental']],"Primer capítulo de la serie 18 lustros de la vida en México en este siglo. Narra la entrada de México al nuevo siglo, acompañado de los avances tecnológicos, como el cine y su repercusión e importancia en la vida política y social. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film205831.html
877776.0,Y el cuerpo sigue aguantando (Un tipo de sangre) (S),1961.0,83.0,España,['León Klimovsky'],"['Ariel Cortazzo', 'León Klimovsky', 'Mariano Ozores', 'Emilio Villalba Welsh (Obra: Eduardo Marsili)']",['NA'],['Manuel Dacosse (B&W)'],['Coproducción Argentina-España; Compañía Industrial Film Español S.A. (CIFESA) / Hispamer Films / Tecuara'],"['Luis Sandrini', 'Silvia Solar', 'Trini Alonso', 'Juan Antonio Riquelme', 'Félix Fernández', 'Antonio Osores', 'María Elena Teixeiro', 'Tota Alba', 'Valeriano Andrés', 'Inocencio Barbán', 'María Becedas', 'Emilio Berrio', 'Juan Cortés', 'Ketty de la Cámara', 'Rodolfo del Campo', 'Manuel del Castillo', 'Beni Deus']",[['Comedia']],"Un hombre (Luis Sandrini) cuyo grupo sanguíneo es difícil de obtener entra en posesión de un llamativo sobretodo en el que carteristas ocultan cosas robadas, las cuales comparte con la gente pobre, pero el sobretodo pertenece a alguien, lo que hará que se generen una serie de situaciones disparatas. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film877776.html
400832.0,...Y el demonio creó a los hombres,1960.0,98.0,Argentina,['Armando Bó'],['Armando Bó'],['Alberto Andrés'],['Julio C. Lavera (B&W)'],['Coproducción Argentina-Uruguay; Sociedad Independiente Filmadora Argentina (S.I.F.A.)'],"['Isabel Sarli', 'Armando Bó', 'Horacio Priani', 'Maruja Roig', 'Mario Casado', 'Aníbal Pardeiro', 'Alejandro del Castillo', 'Pablo Moret']",[['Drama']],Es la historia de una pobre mujer que vive acosada por distintos hombres en una isla casi desierta en donde se esconde. (FILMAFFINITY),,,https://www.filmaffinity.com/es/film400832.html
789877.0,Y (El film),2012.0,,España,['Dionis Escorsa'],['Dionis Escorsa'],['NA'],['Dionis Escorsa (B&W)'],['Coproducción España-Serbia; Andoliado Productions'],"['Bojana Jelenic', 'Patricia Maeser', 'Fran Blanes', 'Jan Hofmann', 'Francesc Garriga', 'Vahida Ramujkic']",[['Drama']],"Un veterano de las guerras balcánicas -convertido ahora en vagabundo alcohólico- sueña que es un árbol que crece dentro de las ruinas de su casa, destruida por un bombardeo. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film789877.html
315338.0,The Crowd,1928.0,104.0,Estados Unidos,['King Vidor'],"['King Vidor', 'John V.A. Weaver', 'Harry Behn', 'Joseph Farnham (Historia: King Vidor)']",['Película muda'],['Henry Sharp (B&W)'],['MGM'],"['James Murray', 'Eleanor Boardman', 'Bert Roach', 'Estelle Clark', 'Daniel G. Tomlinson', 'Dell Henderson']",[['Drama']],Un joven solitario impulsado por la ambición y el idealismo se enfrenta a la vida en el Nueva York de principios del siglo XX. Las duras condiciones que impone esta realidad desmitifican el mítico sueño americano. (FILMAFFINITY),"8,2",3.023,https://www.filmaffinity.com/es/film315338.html
915617.0,¿... Y el prójimo?,1974.0,91.0,España,['Ángel del Pozo'],['Ángel del Pozo'],['Emilio de Diego'],['José Luis Alcaine'],['Alexandre Films'],"['Geraldine Chaplin', 'Antonio Ferrandis', 'Julián Mateos', 'Fernando Rey', 'Charo Soriano', 'Margot Cottens', 'Eduardo Fajardo', 'Juan Diego', 'Basilio']",[['Drama']],El actor español Ángel del Pozo debutó en la dirección con este drama que trata el tema de los trasplantes de órganos. Antonio Ferrandis logró el premio al Mejor Actor en el Festival de Cine de Karlovy-Vary. (FILMAFFINITY),,,https://www.filmaffinity.com/es/film915617.html
241990.0,...a páty jezdec je Strach,1965.0,100.0,Checoslovaquia,['Zbynek Brynych'],"['Milan Nejedlý', 'Hana Belohradska', 'Zbynek Brynych', 'Ota Koval', 'Ester Krumbachová']",['Jirí Sternwald'],['Jan Kalis (B&W)'],['Filmové studio Barrandov'],"['Miroslav Machácek', 'Olga Scheinpflugová', 'Zdenka Procházková', 'Jirí Adamíra', 'Josef Vinklár', 'Ilja Prachar', 'Jana Pracharová', 'Jirí Vrstála', 'Tomás Hádl', 'Eva Svobodová', 'Jirí Pleskot', 'Milan Mach', 'Mirko Musil', 'Roman Hemala', 'Slávka Budínová']","[['Drama'], ['Bélico']]","En la Checoslovaquia ocupada por los nazis, un médico judío, el Dr. Braun, tiene que quitar la bala de un combatiente de la resistencia que ha sido herido. Vaga por las calles de pesadilla de Praga en búsqueda de morfina, a la vez que debe ocultar a su paciente de los nazis. En un mundo donde la gente está presta a informar sobre cualquier cosa fuera de lo común, es sólo cuestión de tiempo que sus actividades encubiertas sean denunciadas a las autoridades... (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film241990.html
