id_envio,fecha_envio,origen,destino,peso_kg,tipo_envio,estado
445,2025-05-25,Madrid,Sevilla,-6.77,estandar,en reparto
446,2025-05-31,Sevilla,Valencia,5.04,express,en reparto
447,2025-05-19,Barcelona,Valencia,23.01,express,entregado
448,2025-05-06,Barcelona,Bilbao,29.9,estandar,en reparto
449,2025-05-29,Sevilla,Malaga,4.27,estandar,en camino
450,2025-05-20,Valencia,Sevilla,36.3,express,en camino
451,2025-05-21,Zaragoza,Barcelona,48.15,express,entregado
452,2025-05-15,Toledo,Zaragoza,25.85,express,entregado
453,2025-05-10,Valencia,Vigo,11.29,express,en camino
454,2025-05-25,Sevilla,Malaga,43.91,estandar,en reparto
455,2025-05-03,Barcelona,Valencia,44.48,estandar,en reparto
456,2025-05-27,Malaga,Bilbao,26.49,estandar,en reparto
457,2025-05-23,Madrid,Vigo,3.55,express,en camino
458,2025-05-16,Vigo,Malaga,20.38,express,en camino
459,2025-05-10,Malaga,Toledo,44.16,estandar,entregado
460,2025-05-16,Malaga,Toledo,9.39,express,entregado
461,2025-05-21,Bilbao,Barcelona,8.77,express,entregado
462,2025-05-16,Barcelona,Zaragoza,42.93,estandar,entregado
463,2025-05-07,Toledo,Madrid,-4.53,estandar,en camino
464,2025-05-30,Sevilla,Vigo,39.46,express,en reparto
465,2025-05-19,Valencia,Zaragoza,34.96,estandar,en camino
466,2025-05-18,Sevilla,Granada,-6.16,estandar,en reparto
467,2025-05-04,Vigo,Granada,13.66,estandar,en reparto
468,2025-05-31,Valencia,Barcelona,45.5,estandar,entregado
469,2025-05-15,Granada,Vigo,39.76,estandar,en reparto
470,2025-05-16,Bilbao,Madrid,43.99,express,entregado
471,2025-05-23,Valencia,Toledo,25.44,estandar,en reparto
472,2025-05-16,Granada,Vigo,45.95,estandar,en reparto
473,2025-05-17,Valencia,Madrid,-9.09,express,entregado
474,2025-05-29,Sevilla,Toledo,18.41,express,en camino
475,2025-05-05,Madrid,Granada,,express,en camino
476,2025-05-17,Malaga,Bilbao,23.13,estandar,en reparto
477,2025-05-10,Sevilla,Zaragoza,-9.4,estandar,entregado
478,2025-05-09,Valencia,Malaga,12.36,estandar,en camino
479,2025-05-05,Valencia,Malaga,-7.45,estandar,entregado
480,2025-05-27,Malaga,Sevilla,7.35,express,entregado
481,2025-05-03,Toledo,Granada,39.9,express,en camino
482,2025-05-22,Vigo,Malaga,32.03,express,en reparto
483,2025-05-18,Valencia,Malaga,19.24,express,en reparto
484,2025-05-02,Toledo,Vigo,8.57,estandar,en reparto
485,2025-05-07,Valencia,Malaga,-1.35,estandar,entregado
486,,Toledo,Madrid,4.97,express,entregado
487,2025-05-15,Bilbao,Toledo,43.65,express,en reparto
488,2025-05-15,Sevilla,Granada,46.97,express,en reparto
489,2025-05-14,Barcelona,Sevilla,40.88,express,entregado
490,2025-05-30,Bilbao,Zaragoza,11.5,express,en camino
491,2025-05-11,Toledo,Sevilla,-9.38,express,en camino
492,2025-05-19,Toledo,Vigo,23.08,estandar,entregado
493,2025-05-31,Toledo,Sevilla,15.48,express,entregado
494,2025-05-11,Valencia,Bilbao,30.68,express,en camino
495,2025-05-19,Granada,Sevilla,35.09,express,en camino
496,2025-05-15,Sevilla,Zaragoza,22.3,estandar,en reparto
497,2025-05-15,Granada,Valencia,-7.65,express,entregado
498,2025-05-01,Valencia,Malaga,25.74,express,en camino
499,2025-05-01,Malaga,Barcelona,-9.93,estandar,en camino
500,2025-05-24,Vigo,Toledo,-9.17,express,en reparto
501,2025-05-29,Valencia,Madrid,17.9,estandar,en reparto
502,2025-05-05,Madrid,Vigo,22.58,estandar,en camino
503,2025-05-10,Bilbao,Madrid,7.37,estandar,en reparto
504,2025-05-18,Toledo,Barcelona,-3.97,express,en reparto
505,2025-05-01,Toledo,Malaga,38.92,estandar,en reparto
506,2025/05/02,Zaragoza,Malaga,45.58,express,en reparto
507,2025-05-22,Sevilla,Granada,42.58,express,en reparto
508,2025-05-21,Sevilla,Valencia,48.6,estandar,en reparto
509,2025-05-22,Vigo,Valencia,20.91,estandar,en camino
510,2025-05-23,Valencia,Toledo,42.95,express,en camino
511,2025-05-29,Toledo,Bilbao,43.77,express,en reparto
512,2025-05-25,Malaga,Toledo,49.94,estandar,en reparto
513,2025-05-09,Granada,Barcelona,45.88,express,entregado
514,2025-05-01,Sevilla,Barcelona,34.77,estandar,en camino
515,2025-05-17,Zaragoza,Madrid,23.01,express,entregado
516,2025-05-07,Vigo,Barcelona,23.41,express,en reparto
517,2025-05-24,Zaragoza,Sevilla,10.23,express,entregado
518,2025-05-05,Madrid,Zaragoza,18.66,estandar,en camino
519,2025-05-30,Sevilla,Zaragoza,47.85,estandar,entregado
520,2025-05-06,Madrid,Bilbao,33.65,express,en reparto
521,2025-05-16,Madrid,Toledo,40.25,estandar,en reparto
522,2025-05-17,Malaga,Vigo,0.53,estandar,en reparto
523,2025-05-07,Barcelona,Valencia,1.05,estandar,en reparto
524,2025-05-30,Madrid,Zaragoza,47.01,estandar,entregado
525,2025-05-13,Madrid,Toledo,19.36,estandar,entregado
526,2025-05-31,Malaga,Valencia,45.66,express,en camino
527,2025-05-17,Valencia,Madrid,14.59,express,entregado
528,2025-05-26,Barcelona,Sevilla,47.1,estandar,entregado
529,2025-05-10,Vigo,Valencia,39.29,express,entregado
530,2025-05-29,Valencia,Toledo,31.66,estandar,en reparto
531,2025-05-05,Valencia,Toledo,34.29,express,en camino
532,2025-05-25,Sevilla,Zaragoza,34.02,estandar,en camino
533,2025-05-07,Toledo,Vigo,42.67,estandar,en reparto
534,2025-05-16,Toledo,Malaga,49.56,estandar,en reparto
535,,Barcelona,Malaga,37.94,estandar,en camino
536,2025-05-20,Malaga,Valencia,25.1,express,en reparto
537,2025-05-25,Sevilla,Granada,20.28,express,en reparto
538,2025-05-06,Granada,Vigo,-4.12,express,entregado
539,2025-05-26,Madrid,Granada,-8.97,express,en camino
540,2025-05-21,Madrid,Bilbao,29.16,express,en reparto
541,2025-05-13,Bilbao,Barcelona,7.95,express,en reparto
542,2025-05-15,Vigo,Granada,3.34,estandar,en camino
543,2025-05-16,Barcelona,Zaragoza,17.49,estandar,entregado
544,2025-05-14,Vigo,Madrid,39.8,express,en camino
545,2025-05-16,Granada,Sevilla,-0.37,estandar,entregado
546,2025-05-31,Granada,Valencia,8.26,estandar,en reparto
547,2025-05-22,Malaga,Barcelona,34.77,estandar,en camino
548,2025-05-22,Valencia,Madrid,20.03,estandar,en camino
549,2025-05-13,Vigo,Zaragoza,8.45,express,en camino
550,2025-05-11,Sevilla,Barcelona,31.62,estandar,en camino
551,2025-05-25,Vigo,Malaga,35.93,express,en camino
552,2025-05-12,Sevilla,Toledo,21.13,express,en camino
553,2025-05-08,Vigo,Zaragoza,8.38,express,en reparto
554,2025-05-29,Sevilla,Bilbao,10.09,estandar,entregado
555,2025-05-23,Sevilla,Toledo,5.14,express,en reparto
556,2025-05-26,Barcelona,Madrid,43.94,express,en reparto
557,2025-05-10,Vigo,Barcelona,43.57,estandar,en reparto
558,2025-05-17,Barcelona,Zaragoza,24.23,express,en reparto
559,2025-05-20,Zaragoza,Malaga,35.65,estandar,en camino
560,,Bilbao,Vigo,-2.05,estandar,entregado
561,2025-05-10,Bilbao,Sevilla,33.24,estandar,entregado
562,2025-05-16,Barcelona,Vigo,46.85,express,en camino
563,2025-05-01,Vigo,Sevilla,37.97,estandar,entregado
564,2025-05-12,Madrid,Malaga,43.83,express,en reparto
565,2025-05-01,Malaga,Vigo,33.65,estandar,en reparto
566,2025-05-16,Toledo,Sevilla,31.35,express,en reparto
567,2025-05-21,Vigo,Granada,-9.61,express,en reparto
568,2025-05-23,Granada,Sevilla,30.04,express,entregado
569,2025-05-03,Malaga,Zaragoza,21.19,express,en reparto
570,2025-05-04,Zaragoza,Granada,4.58,estandar,en camino
571,2025-05-25,Zaragoza,Granada,,estandar,entregado
572,2025/05/29,Valencia,Sevilla,30.05,estandar,entregado
573,2025-05-28,Bilbao,Sevilla,-8.46,express,entregado
574,2025-05-31,Bilbao,Madrid,47.98,estandar,en reparto
575,2025/05/25,Madrid,Valencia,,estandar,entregado
576,2025-05-17,Sevilla,Madrid,19.04,express,en reparto
577,2025-05-31,Zaragoza,Valencia,18.45,express,en reparto
578,2025-05-07,Barcelona,Sevilla,0.48,estandar,en camino
579,2025-05-05,Bilbao,Zaragoza,-6.83,estandar,en reparto
580,2025-05-01,Bilbao,Toledo,13.24,express,en camino
581,2025-05-10,Madrid,Vigo,30.77,estandar,en camino
582,2025-05-06,Sevilla,Vigo,38.3,express,en reparto
583,2025-05-11,Vigo,Valencia,35.7,estandar,en camino
584,2025-05-06,Granada,Barcelona,5.88,express,en reparto
585,2025-05-10,Granada,Bilbao,16.43,estandar,en camino
586,2025-05-17,Madrid,Bilbao,-7.29,express,en camino
587,2025-05-07,Toledo,Madrid,1.46,express,entregado
588,2025-05-23,Valencia,Bilbao,28.73,express,en reparto
589,2025-05-17,Zaragoza,Toledo,39.79,express,en reparto
590,2025-05-30,Sevilla,Bilbao,-4.71,estandar,entregado
591,2025-05-05,Malaga,Bilbao,19.21,estandar,entregado
592,2025-05-01,Malaga,Sevilla,21.68,estandar,en reparto
593,2025-05-22,Bilbao,Malaga,15.12,express,en camino
594,2025-05-10,Valencia,Madrid,1.71,estandar,entregado
595,2025-05-29,Madrid,Malaga,-4.17,estandar,en camino
596,2025-05-20,Toledo,Sevilla,24.48,express,entregado
597,2025-05-26,Barcelona,Vigo,2.62,express,en camino
598,2025-05-01,Zaragoza,Malaga,40.06,estandar,en reparto
599,2025-05-30,Madrid,Valencia,8.9,express,entregado
600,2025-05-07,Bilbao,Granada,23.08,estandar,en camino
601,2025-05-16,Madrid,Malaga,38.32,express,en camino
602,2025-05-02,Toledo,Bilbao,38.68,express,entregado
603,2025-05-15,Madrid,Toledo,-8.02,express,entregado
604,2025-05-30,Zaragoza,Madrid,25.87,express,en camino
605,2025-05-08,Barcelona,Sevilla,11.44,express,entregado
606,2025-05-02,Zaragoza,Barcelona,44.59,express,en reparto
607,2025-05-16,Toledo,Granada,,express,en reparto
608,2025-05-31,Malaga,Zaragoza,49.77,express,en reparto
609,2025/05/28,Toledo,Granada,34.46,express,en camino
610,,Sevilla,Barcelona,32.3,express,entregado
611,2025-05-29,Zaragoza,Valencia,17.1,express,en reparto
612,2025-05-09,Barcelona,Vigo,16.14,express,entregado
613,2025-05-24,Barcelona,Toledo,29.89,express,entregado
614,2025-05-15,Bilbao,Vigo,19.58,express,en camino
615,2025-05-17,Barcelona,Valencia,10.9,estandar,entregado
616,2025-05-09,Barcelona,Vigo,28.18,estandar,entregado
617,2025-05-15,Malaga,Zaragoza,29.62,estandar,entregado
618,2025-05-12,Malaga,Toledo,-9.1,estandar,en reparto
619,2025-05-21,Toledo,Sevilla,10.24,express,en camino
620,2025-05-01,Toledo,Barcelona,5.95,express,en reparto
621,2025-05-20,Toledo,Madrid,30.81,estandar,en camino
622,2025-05-22,Bilbao,Granada,3.77,estandar,en reparto
623,2025-05-03,Bilbao,Zaragoza,46.97,estandar,en camino
624,,Toledo,Madrid,5.99,estandar,en camino
625,2025-05-25,Valencia,Malaga,36.57,estandar,en camino
626,2025-05-27,Toledo,Madrid,-6.66,estandar,en reparto
627,2025-05-21,Zaragoza,Barcelona,-0.59,express,entregado
628,2025/05/12,Zaragoza,Valencia,2.45,estandar,entregado
629,2025-05-28,Granada,Bilbao,-4.43,express,en reparto
630,2025-05-30,Valencia,Barcelona,41.93,express,entregado
631,2025-05-16,Vigo,Toledo,28.77,express,entregado
632,2025/05/09,Granada,Barcelona,30.78,express,entregado
633,2025-05-08,Bilbao,Malaga,26.67,express,en reparto
634,2025-05-14,Malaga,Zaragoza,9.06,express,en reparto
635,2025-05-04,Toledo,Sevilla,-0.14,express,entregado
636,2025-05-18,Vigo,Madrid,47.71,estandar,entregado
637,2025-05-13,Toledo,Valencia,-2.95,express,entregado
638,2025-05-04,Granada,Toledo,-5.91,estandar,en reparto
639,2025-05-10,Sevilla,Barcelona,40.4,express,en camino
640,2025-05-04,Malaga,Toledo,23.45,estandar,en reparto
641,2025-05-07,Granada,Malaga,16.56,express,en camino
642,2025-05-22,Zaragoza,Malaga,-3.44,estandar,en camino
643,2025-05-04,Valencia,Zaragoza,-1.5,estandar,en reparto
644,2025-05-07,Toledo,Bilbao,-4.14,express,entregado
645,2025-05-25,Barcelona,Sevilla,0.5,express,en camino
646,2025-05-14,Granada,Sevilla,30.02,express,en camino
647,2025-05-10,Bilbao,Valencia,24.42,express,entregado
648,2025-05-13,Madrid,Sevilla,48.59,express,en reparto
649,2025-05-22,Barcelona,Granada,-5.81,estandar,en camino
650,2025-05-17,Zaragoza,Barcelona,36.88,estandar,en reparto
651,2025-05-21,Barcelona,Vigo,36.23,estandar,entregado
652,2025-05-12,Zaragoza,Vigo,18.48,express,entregado
653,2025-05-14,Zaragoza,Malaga,21.04,estandar,en camino
654,2025-05-18,Toledo,Bilbao,5.92,express,en camino
655,2025-05-12,Malaga,Bilbao,25.24,express,en reparto
656,2025-05-27,Toledo,Vigo,7.0,estandar,en reparto
657,2025-05-12,Barcelona,Vigo,43.94,estandar,en camino
658,2025-05-03,Bilbao,Valencia,10.36,estandar,en camino
659,2025-05-22,Zaragoza,Malaga,0.61,express,en camino
660,2025-05-22,Sevilla,Bilbao,3.34,estandar,en camino
661,2025-05-27,Sevilla,Madrid,-9.74,estandar,en reparto
662,2025-05-20,Madrid,Toledo,22.68,express,en camino
663,2025-05-25,Malaga,Barcelona,49.42,express,entregado
664,2025-05-12,Sevilla,Barcelona,44.59,express,en reparto
665,2025-05-03,Toledo,Sevilla,12.27,estandar,entregado
666,2025-05-19,Vigo,Valencia,-4.71,estandar,en camino
667,2025-05-24,Toledo,Madrid,7.68,express,en camino
668,2025-05-07,Granada,Bilbao,22.1,estandar,en reparto
669,2025-05-25,Sevilla,Barcelona,7.68,express,en reparto
670,2025-05-08,Barcelona,Sevilla,27.36,estandar,entregado
671,2025-05-25,Valencia,Vigo,23.95,estandar,entregado
672,2025-05-14,Toledo,Madrid,15.82,estandar,en reparto
673,2025-05-10,Zaragoza,Vigo,49.32,express,en camino
674,2025-05-25,Granada,Toledo,1.85,express,en reparto
675,2025-05-26,Malaga,Sevilla,21.76,estandar,en camino
676,2025-05-01,Toledo,Granada,13.29,estandar,en reparto
677,2025-05-25,Madrid,Vigo,,express,en camino
678,2025-05-24,Valencia,Sevilla,2.4,estandar,en camino
679,2025-05-15,Madrid,Bilbao,0.14,express,entregado
680,2025-05-01,Toledo,Bilbao,38.85,express,entregado
681,2025-05-30,Bilbao,Vigo,40.12,express,en camino
682,2025-05-03,Sevilla,Zaragoza,22.6,estandar,en reparto
683,2025-05-27,Toledo,Zaragoza,-2.16,estandar,entregado
684,2025-05-28,Zaragoza,Barcelona,45.78,estandar,en reparto
685,2025-05-31,Granada,Barcelona,28.37,express,en reparto
686,2025-05-19,Toledo,Granada,-2.75,estandar,entregado
687,2025-05-15,Granada,Zaragoza,20.25,express,en reparto
688,2025-05-12,Zaragoza,Madrid,30.95,estandar,en camino
689,2025-05-05,Valencia,Bilbao,2.04,estandar,en camino
690,2025-05-31,Zaragoza,Bilbao,11.37,estandar,entregado
691,2025/05/24,Vigo,Valencia,36.01,express,entregado
692,2025-05-08,Madrid,Barcelona,47.82,estandar,en camino
693,2025-05-04,Zaragoza,Valencia,21.91,estandar,en camino
694,2025-05-27,Madrid,Zaragoza,-0.07,express,en camino
695,2025-05-04,Toledo,Granada,18.69,estandar,entregado
696,2025-05-26,Zaragoza,Bilbao,43.45,express,en camino
697,2025-05-17,Barcelona,Valencia,6.39,estandar,en reparto
698,2025-05-19,Zaragoza,Vigo,49.36,express,en reparto
699,2025-05-04,Barcelona,Malaga,36.4,express,entregado
700,2025-05-02,Sevilla,Zaragoza,30.4,express,en reparto
701,2025-05-29,Malaga,Madrid,43.66,estandar,en reparto
702,2025-05-04,Zaragoza,Malaga,22.79,estandar,entregado
703,2025-05-16,Granada,Malaga,38.81,estandar,entregado
704,2025-05-25,Toledo,Granada,17.66,estandar,en camino
705,2025-05-01,Sevilla,Valencia,18.45,estandar,entregado
706,2025-05-14,Malaga,Barcelona,1.97,express,en camino
707,2025-05-03,Madrid,Sevilla,25.76,express,en reparto
708,2025/05/05,Bilbao,Madrid,48.38,express,en camino
709,2025-05-21,Madrid,Granada,-1.91,estandar,en camino
710,2025-05-29,Zaragoza,Bilbao,48.43,estandar,en camino
711,2025-05-26,Vigo,Zaragoza,28.88,estandar,entregado
712,2025-05-27,Granada,Zaragoza,36.65,express,entregado
713,2025-05-09,Barcelona,Valencia,1.69,express,en camino
714,2025-05-27,Barcelona,Bilbao,35.48,express,en reparto
715,2025-05-11,Valencia,Malaga,32.65,express,en reparto
716,2025-05-15,Valencia,Madrid,16.41,express,en reparto
717,2025-05-26,Sevilla,Malaga,19.35,estandar,en camino
718,2025-05-08,Valencia,Bilbao,10.26,express,entregado
719,2025-05-11,Malaga,Toledo,-6.86,estandar,entregado
720,2025-05-07,Zaragoza,Granada,23.81,estandar,en camino
721,2025-05-17,Madrid,Zaragoza,,express,en camino
722,2025-05-18,Toledo,Zaragoza,-4.25,express,en reparto
723,2025-05-22,Zaragoza,Bilbao,14.19,express,en reparto
724,2025-05-11,Zaragoza,Madrid,20.68,express,en reparto
725,2025-05-25,Vigo,Barcelona,49.03,estandar,en camino
726,2025-05-01,Vigo,Bilbao,,estandar,en camino
727,2025-05-19,Barcelona,Bilbao,7.3,express,entregado
728,2025-05-19,Granada,Vigo,14.84,estandar,en camino
729,2025-05-05,Bilbao,Barcelona,14.26,estandar,entregado
730,2025-05-18,Bilbao,Zaragoza,-5.36,express,en reparto
731,2025-05-17,Toledo,Sevilla,,estandar,en reparto
732,2025-05-22,Vigo,Sevilla,-9.08,estandar,entregado
733,2025-05-10,Madrid,Barcelona,4.74,estandar,en camino
734,2025-05-20,Madrid,Sevilla,16.98,estandar,en reparto
735,2025-05-02,Bilbao,Malaga,28.03,express,en camino
736,2025-05-14,Sevilla,Barcelona,-4.21,express,entregado
737,2025-05-19,Malaga,Madrid,,express,en camino
738,2025-05-02,Granada,Zaragoza,27.85,express,en reparto
739,2025-05-18,Zaragoza,Malaga,4.59,express,entregado
740,2025-05-10,Zaragoza,Granada,32.13,estandar,entregado
741,2025-05-05,Barcelona,Madrid,40.2,express,en reparto
742,2025-05-25,Valencia,Bilbao,45.21,estandar,en camino
743,2025-05-07,Vigo,Sevilla,40.41,express,en camino
744,2025-05-28,Madrid,Vigo,47.49,express,en camino
745,2025-05-18,Barcelona,Bilbao,35.31,express,entregado
746,2025-05-25,Valencia,Toledo,4.68,express,en camino
747,2025-05-29,Granada,Zaragoza,47.49,express,en reparto
748,2025-05-02,Granada,Zaragoza,13.96,estandar,en reparto
749,2025-05-28,Madrid,Toledo,9.9,estandar,en camino
750,2025-05-06,Malaga,Madrid,24.49,express,en camino
751,2025-05-28,Valencia,Madrid,27.58,estandar,entregado
752,2025-05-15,Valencia,Toledo,7.93,express,en reparto
753,2025-05-24,Toledo,Bilbao,9.5,express,en reparto
754,2025-05-28,Bilbao,Granada,21.86,express,entregado
755,2025-05-14,Madrid,Sevilla,44.72,estandar,en reparto
756,2025-05-05,Madrid,Vigo,1.95,estandar,entregado
757,2025-05-09,Madrid,Zaragoza,39.54,express,entregado
758,2025-05-08,Sevilla,Vigo,18.36,express,en reparto
759,2025-05-20,Madrid,Toledo,23.48,express,en camino
760,2025-05-13,Bilbao,Valencia,-3.08,estandar,entregado
761,2025-05-08,Valencia,Bilbao,19.65,express,en camino
762,2025-05-15,Toledo,Valencia,-4.4,estandar,entregado
763,2025-05-20,Vigo,Barcelona,15.4,express,en camino
764,2025-05-26,Madrid,Toledo,42.53,estandar,en reparto
765,2025-05-20,Madrid,Barcelona,11.22,express,en camino
766,2025/05/28,Zaragoza,Vigo,40.6,estandar,en camino
767,2025-05-29,Sevilla,Valencia,20.2,express,en reparto
768,2025-05-11,Bilbao,Barcelona,17.71,express,en camino
769,2025-05-08,Madrid,Toledo,19.11,estandar,en camino
770,2025-05-16,Malaga,Toledo,1.7,estandar,entregado
771,2025-05-25,Vigo,Sevilla,44.09,express,en reparto
772,2025-05-25,Vigo,Valencia,16.66,estandar,en reparto
773,2025-05-21,Malaga,Sevilla,2.98,estandar,en reparto
774,2025-05-01,Vigo,Sevilla,30.39,estandar,entregado
775,2025-05-10,Madrid,Zaragoza,12.92,estandar,entregado
776,2025-05-03,Malaga,Barcelona,28.22,estandar,en reparto
777,2025-05-25,Malaga,Valencia,49.06,estandar,en reparto
778,2025-05-14,Malaga,Zaragoza,2.97,estandar,en reparto
779,2025-05-20,Sevilla,Madrid,14.53,estandar,entregado
780,2025-05-22,Zaragoza,Valencia,5.6,estandar,en reparto
781,2025-05-13,Sevilla,Madrid,34.51,express,entregado
782,2025-05-24,Zaragoza,Sevilla,41.49,express,en reparto
783,2025-05-24,Bilbao,Granada,25.39,estandar,en reparto
784,2025-05-28,Madrid,Valencia,23.77,express,en reparto
785,2025-05-15,Bilbao,Madrid,3.38,estandar,en camino
786,2025-05-15,Madrid,Zaragoza,31.18,estandar,entregado
787,2025-05-25,Bilbao,Toledo,13.53,express,en camino
788,2025-05-12,Bilbao,Granada,-6.49,express,en reparto
789,2025-05-31,Madrid,Barcelona,,express,entregado
790,2025-05-13,Vigo,Bilbao,-7.47,express,en reparto
791,2025-05-03,Zaragoza,Valencia,20.22,express,en camino
792,2025-05-25,Barcelona,Malaga,0.28,estandar,entregado
793,2025-05-26,Malaga,Valencia,21.41,express,en reparto
794,2025-05-13,Vigo,Malaga,31.96,express,entregado
795,2025-05-18,Valencia,Toledo,24.51,express,en reparto
796,2025-05-25,Barcelona,Toledo,-9.23,express,entregado
797,2025-05-08,Madrid,Zaragoza,20.76,express,en camino
798,2025-05-23,Granada,Bilbao,-0.38,estandar,en camino
799,2025-05-30,Valencia,Toledo,26.92,estandar,entregado
800,2025-05-15,Bilbao,Granada,14.04,express,entregado
801,2025-05-28,Granada,Valencia,3.04,estandar,en camino
802,2025-05-15,Malaga,Sevilla,29.04,express,en camino
803,2025-05-26,Valencia,Bilbao,-2.0,estandar,en reparto
804,2025-05-23,Vigo,Madrid,13.04,express,en reparto
805,2025-05-28,Malaga,Madrid,40.33,express,entregado
806,2025-05-22,Vigo,Toledo,6.59,express,en camino
807,2025-05-23,Valencia,Granada,-5.73,express,en reparto
808,2025-05-26,Sevilla,Bilbao,-0.02,express,entregado
809,2025-05-10,Vigo,Toledo,42.88,express,en camino
810,2025-05-15,Zaragoza,Vigo,25.18,estandar,en camino
811,2025-05-23,Toledo,Bilbao,14.7,express,en camino
812,2025-05-29,Vigo,Bilbao,41.64,express,entregado
813,2025-05-23,Madrid,Sevilla,22.43,express,en reparto
814,2025-05-13,Malaga,Madrid,32.61,express,en camino
815,2025-05-06,Vigo,Bilbao,14.24,express,en reparto
816,2025-05-31,Malaga,Madrid,9.72,estandar,entregado
817,2025-05-23,Granada,Sevilla,43.67,estandar,en reparto
818,2025-05-26,Sevilla,Zaragoza,36.23,express,entregado
819,,Madrid,Barcelona,29.17,express,entregado
820,2025-05-09,Barcelona,Madrid,15.08,estandar,en reparto
821,2025-05-29,Zaragoza,Malaga,38.95,estandar,en camino
822,2025-05-10,Barcelona,Granada,19.14,express,en camino
823,2025-05-07,Malaga,Barcelona,36.32,express,en camino
